"dt","region_code","operation_type","org_count","assortment","count_brand","cnt"
2022-11-04,"77",РФ,4,106,5,702
2022-04-04,"43",Возврат,2,2,2,2
2022-05-06,"20",РФ,1,9,1,700
2022-09-03,"75",Возврат,1,1,1,1
2022-07-25,"27",Возврат,1,2,2,2
2022-10-29,"26",Возврат,3,3,1,3
2022-03-27,"74",Возврат,1,1,1,1
2022-02-01,"36",Возврат,2,2,2,2
2022-03-16,"76",Возврат,1,1,1,1
2021-12-19,"24",Импорт. Не ЕАЭС,1,2,2,4
2022-04-11,"03",Маркировка остатков,2,2,2,6
2022-11-21,"66",Возврат,2,58,44,60
2022-07-19,"66",Маркировка остатков,1,1,1,1
2022-04-23,"63",Маркировка остатков,1,1,1,1
2022-08-17,"91",Перемаркировка,1,101,1,245
2022-09-20,"77",Маркировка остатков,2,7,3,7
2021-12-24,"24",Перемаркировка,1,8,4,15
2022-05-18,"54",Маркировка остатков,1,1,1,1
2022-06-08,"78",Импорт. Не ЕАЭС,1,16,1,59333
2022-05-26,"78",Перемаркировка,3,216,86,559
2022-06-16,"31",Маркировка остатков,1,1,1,1
2022-03-20,"27",Перемаркировка,1,1,1,1
2022-04-01,"91",Маркировка остатков,1,11,7,17
2022-01-16,"58",Возврат,3,4,2,4
2022-10-04,"02",Перемаркировка,1,1,1,1
2022-04-23,"78",Маркировка остатков,1,1,1,1
2021-12-22,"12",Маркировка остатков,1,69,18,105
2022-01-26,"77",Маркировка остатков,8,45,12,364
2021-12-02,"72",Маркировка остатков,1,1,1,1
2022-11-02,"69",Перемаркировка,1,1,1,2
2022-04-13,"52",Маркировка остатков,1,1,1,1
2021-11-30,"38",Маркировка остатков,4,5,5,29
2022-07-21,"37",Маркировка остатков,1,1,1,1
2022-07-19,"50",Импорт. ЕАЭС,1,9,1,2069
2021-12-20,"58",Маркировка остатков,2,4,1,12
2022-03-06,"16",Перемаркировка,1,1,1,1
2022-07-06,"22",Перемаркировка,1,1,1,1
2022-02-23,"58",Возврат,1,5,1,5
2022-10-10,"33",Перемаркировка,1,4,1,240
2022-06-13,"23",Импорт. Не ЕАЭС,1,4,1,45
2022-01-29,"77",РФ,3,12,3,3333
2022-04-12,"50",РФ,6,118,6,67572
2022-10-18,"66",Возврат,2,95,48,146
2021-12-20,"43",Маркировка остатков,3,19,3,23
2022-04-25,"29",Маркировка остатков,1,3,2,3
2022-10-23,"58",Маркировка остатков,1,1,1,1
2022-01-24,"26",Маркировка остатков,1,1,1,20
2021-11-30,"23",Маркировка остатков,7,130,30,6275
2021-12-20,"25",Возврат,2,2,2,2
2022-03-11,"36",Возврат,1,2,2,2
2021-12-03,"86",Маркировка остатков,1,1,1,1
2022-07-27,"75",Возврат,2,2,2,2
2022-09-05,"33",РФ,1,2,1,105
2022-11-16,"11",Возврат,2,2,2,2
2022-09-12,"31",Перемаркировка,1,1,1,1
2022-08-04,"42",Возврат,1,1,1,1
2022-07-22,"50",Возврат,5,173,9,697
2022-08-31,"02",Возврат,2,2,2,2
2022-03-24,"03",Возврат,1,1,1,1
2022-10-26,"51",Возврат,2,3,3,3
2022-02-06,"77",Перемаркировка,7,46,18,158
2022-08-26,"56",РФ,1,44,1,52
2022-08-18,"70",Возврат,1,1,1,1
2022-06-07,"22",Возврат,1,1,1,1
2022-11-14,"23",Возврат,1,47,23,55
2021-12-01,"75",Маркировка остатков,1,2,2,2
2022-05-14,"71",Возврат,1,14,1,14
2022-10-05,"74",Перемаркировка,1,3,1,10
2022-10-14,"77",Импорт. ЕАЭС,3,61,3,3588
2022-06-08,"43",Перемаркировка,1,8,1,10
2022-03-20,"10",Маркировка остатков,1,1,1,1
2022-02-09,"77",Импорт. Не ЕАЭС,16,416,50,356384
2022-01-19,"50",Импорт. Не ЕАЭС,1,1,1,36
2022-10-28,"53",Перемаркировка,1,4,4,4
2022-10-04,"63",Возврат,3,5,4,5
2022-09-26,"30",Возврат,1,1,1,1
2022-01-30,"50",Перемаркировка,1,5,1,43
2022-11-20,"75",Перемаркировка,1,2,2,30
2022-07-08,"55",Возврат,3,6,5,6
2022-10-12,"54",Возврат,2,3,3,3
2022-07-01,"65",Перемаркировка,1,1,1,1
2022-04-05,"33",Маркировка остатков,2,2,1,3
2022-01-13,"39",Маркировка остатков,1,1,1,3
2022-05-19,"53",Маркировка остатков,1,1,1,1
2022-03-17,"51",Перемаркировка,1,2,2,2
2022-08-26,"47",Возврат,1,1,1,1
2022-05-06,"28",Возврат,1,20,9,20
2022-07-29,"10",Маркировка остатков,1,1,1,1
2022-09-22,"51",Перемаркировка,1,2,1,2
2021-12-26,"79",Возврат,1,1,1,1
2022-05-08,"66",Перемаркировка,1,16,13,24
2022-08-25,"77",Импорт. Не ЕАЭС,11,42,14,21957
2022-08-12,"77",Перемаркировка,15,311,90,1124
2021-12-07,"53",Перемаркировка,1,23,14,44
2022-02-21,"27",Маркировка остатков,1,1,1,3
2022-08-07,"50",Перемаркировка,1,5,1,21
2022-08-02,"50",Импорт. Не ЕАЭС,1,18,2,12771
2021-11-22,"42",Маркировка остатков,2,2,2,21
2022-09-29,"39",Маркировка остатков,1,1,1,1
2022-02-01,"47",Маркировка остатков,2,2,2,2
2022-08-23,"76",Маркировка остатков,1,1,1,1
2022-09-12,"16",Маркировка остатков,1,1,1,1
2022-01-07,"56",РФ,1,50,1,133
2021-12-21,"39",Возврат,1,5,3,7
2021-11-29,"24",Маркировка остатков,2,3,2,3
2022-08-08,"75",РФ,1,11,1,282
2021-12-19,"44",Маркировка остатков,1,2,1,3
2022-02-23,"76",Маркировка остатков,1,1,1,4
2022-02-27,"23",РФ,1,4,2,28
2021-11-24,"13",Маркировка остатков,1,1,1,1500
2022-01-06,"57",Возврат,2,2,2,2
2022-02-03,"16",Маркировка остатков,1,2,1,2
2022-05-10,"16",РФ,1,19,1,10693
2022-02-22,"44",Возврат,1,1,1,1
2022-07-01,"19",Перемаркировка,1,1,1,2
2022-06-04,"55",Возврат,3,6,5,6
2022-11-11,"54",Возврат,3,4,3,4
2022-01-16,"61",Перемаркировка,1,1,1,1
2022-09-27,"67",Импорт. ЕАЭС,3,501,5,2220
2022-08-23,"30",Возврат,1,1,1,1
2022-06-27,"78",РФ,2,30,2,83
2022-11-13,"24",Маркировка остатков,1,1,1,1
2022-06-08,"50",Маркировка остатков,3,3,3,4
2022-07-03,"22",Возврат,3,3,3,3
2022-10-07,"23",Возврат,2,51,25,66
2022-11-01,"63",Перемаркировка,1,8,3,18
2022-08-12,"15",РФ,1,7,2,103464
2022-02-19,"47",Возврат,1,2,1,2
2022-08-17,"16",Перемаркировка,2,15,11,1023
2021-11-22,"66",Возврат,1,27,22,27
2022-04-29,"77",Возврат,23,201,71,303
2022-07-21,"38",Возврат,1,1,1,1
2022-05-12,"05",Возврат,1,2,1,2
2022-09-07,"50",Перемаркировка,1,40,1,357
2022-04-18,"21",Перемаркировка,1,1,1,1
2022-11-12,"57",Возврат,1,2,1,2
2022-04-07,"19",Возврат,1,1,1,1
2022-10-25,"39",Возврат,1,1,1,1
2022-06-24,"24",Возврат,2,2,2,2
2022-06-02,"54",Перемаркировка,1,1,1,1
2022-08-03,"76",Возврат,1,1,1,1
2022-05-31,"32",Маркировка остатков,1,1,1,1
2022-11-04,"02",Перемаркировка,1,2,1,2
2022-09-09,"36",Возврат,1,2,2,2
2022-01-17,"58",Маркировка остатков,1,2,1,6
2022-07-02,"16",Возврат,2,5,5,5
2022-08-22,"58",Возврат,2,7,1,7
2022-04-21,"45",Возврат,2,2,2,2
2022-09-14,"77",Перемаркировка,18,108,41,2027
2022-08-04,"23",Маркировка остатков,2,2,2,4
2022-04-02,"37",Возврат,1,1,1,1
2022-06-10,"78",Возврат,7,132,59,151
2022-02-09,"25",Маркировка остатков,1,1,1,4
2021-12-10,"10",Маркировка остатков,1,1,1,1
2022-01-05,"40",Маркировка остатков,1,1,1,1
2022-06-18,"50",РФ,2,72,4,97
2021-12-17,"26",Возврат,1,3,2,3
2022-03-10,"38",Маркировка остатков,1,1,1,1
2022-09-25,"77",Импорт. Не ЕАЭС,6,16,8,161
2021-12-03,"48",Возврат,1,1,1,1
2022-02-11,"75",Возврат,1,1,1,5
2021-12-13,"38",Перемаркировка,2,2,2,3
2022-05-29,"63",Маркировка остатков,2,5,1,10
2022-02-03,"42",Возврат,1,1,1,1
2022-04-07,"66",Перемаркировка,2,185,63,256
2022-10-18,"77",Маркировка остатков,2,2,2,2
2022-10-16,"56",РФ,1,67,1,112
2022-01-16,"44",Маркировка остатков,1,3,1,3
2022-01-17,"30",Возврат,1,1,1,1
2022-02-10,"39",Маркировка остатков,2,5,5,7
2022-02-11,"74",Маркировка остатков,2,2,2,2
2021-12-25,"11",Возврат,1,2,1,2
2022-10-27,"52",Возврат,1,1,1,1
2022-07-12,"03",Маркировка остатков,1,2,1,8
2022-10-12,"24",Перемаркировка,1,6,3,9
2022-01-25,"77",Импорт. ЕАЭС,1,77,4,6017
2021-12-28,"21",Маркировка остатков,2,2,2,3
2022-10-14,"32",Импорт. ЕАЭС,2,23,2,399
2022-02-15,"27",Перемаркировка,1,1,1,1
2022-07-23,"53",Возврат,1,3,3,3
2022-08-20,"51",Перемаркировка,1,3,3,4
2022-05-28,"61",Возврат,1,2,2,2
2022-08-24,"33",Возврат,1,1,1,1
2022-06-28,"78",Перемаркировка,5,158,72,792
2022-06-24,"34",Перемаркировка,1,1,1,1
2021-12-30,"33",Перемаркировка,1,2,2,2
2021-11-23,"43",Импорт. ЕАЭС,1,13,1,480
2022-09-08,"77",РФ,6,145,7,23783
2021-12-01,"23",Возврат,2,36,20,62
2022-03-14,"02",Возврат,2,3,3,5
2021-12-22,"51",Возврат,1,4,3,4
2022-01-04,"23",Возврат,3,29,21,40
2022-01-08,"67",Импорт. ЕАЭС,1,211,10,5536
2022-02-16,"02",Возврат,2,2,2,2
2022-02-14,"51",Перемаркировка,1,6,6,7
2022-03-05,"86",Маркировка остатков,1,1,1,3
2022-05-05,"78",РФ,2,45,2,115
2022-05-23,"47",РФ,1,8,1,650
2022-06-27,"61",Возврат,1,1,1,1
2022-07-10,"91",Маркировка остатков,1,3,1,4
2022-04-16,"32",Возврат,2,2,2,2
2022-07-16,"23",Импорт. Не ЕАЭС,1,4,1,68
2021-12-27,"45",Перемаркировка,1,4,1,63
2022-01-06,"16",Маркировка остатков,1,1,1,1
2022-11-10,"33",Перемаркировка,1,1,1,139
2022-03-10,"23",Маркировка остатков,2,2,2,2
2022-06-19,"53",Возврат,1,1,1,1
2021-12-27,"26",Маркировка остатков,1,1,1,4
2022-03-09,"42",Возврат,2,5,1,5
2022-08-13,"45",Маркировка остатков,1,1,1,2
2022-01-17,"43",Маркировка остатков,1,1,1,1
2021-12-14,"63",Возврат,2,3,3,3
2021-12-25,"14",Принято от физического лица,1,1,1,21
2022-10-20,"75",Перемаркировка,1,2,2,35
2021-12-06,"54",Возврат,1,1,1,1
2022-03-04,"50",Перемаркировка,2,69,11,179
2022-01-04,"47",Маркировка остатков,1,1,1,5
2021-12-20,"23",РФ,1,4,2,22
2022-05-03,"50",Маркировка остатков,1,2,2,2
2021-12-29,"77",Маркировка остатков,10,72,22,293
2022-01-19,"12",Маркировка остатков,2,52,14,74
2022-05-29,"78",Маркировка остатков,1,1,1,1
2022-06-11,"64",Возврат,2,2,2,2
2022-04-18,"59",Возврат,1,1,1,1
2021-12-31,"91",Возврат,2,8,7,8
2022-05-25,"16",Возврат,6,12,11,12
2022-02-19,"50",Импорт. Не ЕАЭС,1,1,1,1
2022-09-25,"58",Возврат,3,5,2,5
2022-07-18,"78",Возврат,5,30,23,32
2022-02-01,"16",Перемаркировка,1,8,8,9
2022-06-21,"38",Возврат,1,1,1,1
2022-10-24,"25",Возврат,1,1,1,1
2022-03-22,"77",Возврат,25,339,94,820
2021-11-28,"70",РФ,1,2,1,5
2022-08-09,"47",Перемаркировка,2,7,2,7
2022-05-19,"36",Перемаркировка,1,1,1,1
2022-03-14,"77",Импорт. Не ЕАЭС,13,168,33,79973
2022-04-08,"05",Возврат,1,1,1,1
2022-02-13,"87",Маркировка остатков,1,1,1,1
2022-07-20,"24",Возврат,2,3,3,3
2022-02-08,"35",Возврат,1,5,3,6
2022-01-20,"47",Возврат,1,2,1,2
2022-11-07,"33",РФ,1,6,1,559
2022-03-09,"77",Перемаркировка,11,46,35,148
2021-12-30,"66",Возврат,5,51,29,56
2022-05-05,"64",РФ,1,1,1,1
2021-12-15,"64",Возврат,2,2,2,2
2022-07-17,"26",Возврат,1,1,1,1
2022-06-22,"66",Возврат,2,64,42,69
2022-10-15,"54",Перемаркировка,1,1,1,1
2021-12-25,"19",Маркировка остатков,1,1,1,1
2022-05-25,"16",Маркировка остатков,2,2,2,2
2021-11-24,"24",Возврат,1,1,1,1
2022-03-08,"77",Возврат,33,412,122,577
2021-12-13,"79",Маркировка остатков,1,1,1,1
2022-02-25,"30",Маркировка остатков,1,2,1,2
2022-05-05,"02",Возврат,2,2,2,2
2022-11-21,"50",Возврат,7,122,8,371
2022-06-14,"51",Возврат,1,1,1,1
2022-02-13,"50",Маркировка остатков,5,8,6,9
2022-11-02,"55",Перемаркировка,2,9,7,9
2022-07-25,"11",Возврат,1,1,1,1
2022-03-27,"42",Возврат,1,1,1,1
2022-10-29,"19",Перемаркировка,1,1,1,1
2022-10-22,"19",Маркировка остатков,1,1,1,1
2021-12-13,"62",Маркировка остатков,3,69,14,131
2022-03-08,"07",Маркировка остатков,1,1,1,1
2021-12-25,"02",Маркировка остатков,1,1,1,1
2022-03-24,"24",Маркировка остатков,2,2,2,2
2022-02-20,"19",Возврат,2,4,2,4
2022-08-29,"50",Маркировка остатков,1,2,1,11
2022-08-02,"57",Перемаркировка,1,1,1,1
2021-12-04,"54",Перемаркировка,2,3,3,3
2022-04-27,"77",Импорт. Не ЕАЭС,7,32,10,6148
2022-03-03,"59",Возврат,1,1,1,1
2022-04-30,"77",Перемаркировка,5,26,10,57
2022-05-11,"50",Перемаркировка,2,65,13,349
2022-05-22,"50",Импорт. Не ЕАЭС,1,1,1,1
2022-11-01,"33",Маркировка остатков,1,1,1,1
2022-05-06,"22",Маркировка остатков,1,1,1,1
2022-09-21,"36",Маркировка остатков,1,1,1,1
2022-10-20,"53",Маркировка остатков,1,1,1,1
2022-05-27,"47",Маркировка остатков,1,1,1,1
2022-03-22,"51",Перемаркировка,1,2,2,2
2022-08-01,"66",Импорт. Не ЕАЭС,1,6,2,310
2022-08-04,"66",Перемаркировка,3,77,33,120
2022-10-20,"33",РФ,1,1,1,252
2021-12-10,"65",Перемаркировка,1,1,1,8
2021-11-27,"53",Возврат,1,3,3,3
2022-06-05,"75",Перемаркировка,1,3,3,130
2022-06-17,"11",Возврат,1,1,1,1
2022-04-22,"42",Возврат,1,1,1,1
2022-01-29,"66",Перемаркировка,1,22,16,28
2022-10-18,"50",Возврат,6,135,6,573
2022-04-01,"02",Возврат,2,4,2,4
2022-09-08,"03",Возврат,1,1,1,1
2022-10-29,"65",Перемаркировка,1,1,1,2
2021-12-31,"77",РФ,1,1,1,1
2022-07-06,"50",РФ,6,102,11,103833
2021-12-20,"13",Возврат,1,1,1,1
2021-12-28,"24",Возврат,2,2,1,3
2022-10-19,"32",Импорт. ЕАЭС,1,2,1,2
2022-02-06,"77",Возврат,24,223,72,288
2021-12-11,"33",Маркировка остатков,1,1,1,1
2022-08-31,"34",Возврат,1,1,1,1
2022-07-22,"66",Возврат,3,82,43,93
2021-12-23,"53",Маркировка остатков,2,5,2,14
2022-05-06,"39",Маркировка остатков,1,1,1,3
2022-11-16,"27",Возврат,1,1,1,2
2022-04-30,"75",Возврат,1,1,1,1
2022-08-04,"74",Возврат,1,1,1,3
2022-06-09,"26",Возврат,2,2,2,2
2022-03-19,"37",Возврат,2,2,2,2
2022-06-30,"53",Перемаркировка,1,15,15,27
2022-01-27,"45",Возврат,2,2,2,2
2022-06-23,"83",Маркировка остатков,1,1,1,1
2022-01-03,"16",Возврат,2,3,3,3
2022-10-04,"55",Возврат,6,12,8,21
2022-03-01,"89",Маркировка остатков,1,3,2,3
2022-06-07,"14",Возврат,2,2,2,2
2021-12-31,"29",Маркировка остатков,1,4,4,4
2022-05-14,"43",Маркировка остатков,1,1,1,1
2021-12-07,"56",Возврат,1,1,1,1
2022-03-23,"23",Маркировка остатков,3,3,3,4
2022-04-02,"16",Перемаркировка,1,1,1,1
2022-06-20,"26",Маркировка остатков,1,1,1,1
2022-02-17,"05",Возврат,1,2,1,2
2022-02-25,"32",Возврат,1,1,1,1
2022-11-06,"22",Возврат,2,2,2,2
2022-05-30,"23",Возврат,2,45,28,62
2022-07-08,"63",Возврат,1,1,1,1
2022-10-12,"62",Возврат,3,3,3,3
2021-12-24,"23",Импорт. Не ЕАЭС,1,8,1,17263
2022-08-13,"89",Маркировка остатков,1,1,1,1
2022-03-23,"38",Маркировка остатков,1,1,1,1
2022-11-12,"23",Импорт. Не ЕАЭС,1,4,1,11
2021-12-31,"32",Маркировка остатков,4,6,5,2434
2022-05-14,"58",Маркировка остатков,1,2,1,10
2022-11-01,"23",Перемаркировка,1,1,1,10
2022-02-26,"37",Маркировка остатков,1,1,1,1
2022-05-24,"11",Маркировка остатков,1,1,1,1
2022-11-03,"56",РФ,1,21,1,26
2022-02-03,"77",Импорт. ЕАЭС,2,105,4,10951
2022-11-02,"65",Маркировка остатков,1,1,1,1
2022-05-25,"32",Перемаркировка,1,7,1,10
2022-03-07,"26",РФ,1,3,1,27
2022-05-05,"74",Маркировка остатков,1,1,1,1
2021-12-18,"78",Возврат,6,43,30,46
2021-12-07,"91",Маркировка остатков,4,31,22,201
2022-11-20,"35",Перемаркировка,1,1,1,1
2022-04-21,"78",РФ,1,1,1,1
2022-07-01,"25",Перемаркировка,4,25,1,61
2022-08-28,"28",Возврат,1,1,1,1
2021-12-12,"34",Маркировка остатков,1,2,1,2
